,1_product_smiles
4337,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3ccc(O)cc32)[C@H]2C[C@H]21
4338,NC(=O)[C@@H]1CCCN(NC(=O)[C@@H]2CSc3cccc(O)c32)C1
4339,NC(=O)[C@H]1CCCN(NC(=O)[C@@H]2CSc3cccc(O)c32)C1
4340,NC(=O)[C@@H]1CCCN(NC(=O)[C@H]2CSc3cccc(O)c32)C1
4341,NC(=O)[C@H]1CCCN(NC(=O)[C@H]2CSc3cccc(O)c32)C1
4342,NC(=O)[C@]1(O)CCCN(C(=O)[C@@H]2CSc3ccc(O)cc32)C1
4343,NC(=O)[C@@]1(O)CCCN(C(=O)[C@@H]2CSc3ccc(O)cc32)C1
4344,NC(=O)[C@]1(O)CCCN(C(=O)[C@H]2CSc3ccc(O)cc32)C1
4345,NC(=O)[C@@]1(O)CCCN(C(=O)[C@H]2CSc3ccc(O)cc32)C1
4346,C[C@]1(C(N)=O)CCCN(C(=O)[C@@H]2CSc3ccc(O)cc32)C1
4347,C[C@@]1(C(N)=O)CCCN(C(=O)[C@@H]2CSc3ccc(O)cc32)C1
4348,C[C@]1(C(N)=O)CCCN(C(=O)[C@H]2CSc3ccc(O)cc32)C1
4349,C[C@@]1(C(N)=O)CCCN(C(=O)[C@H]2CSc3ccc(O)cc32)C1
4350,O=C1NN=C2CCN(C(=O)[C@@H]3CSc4cccc(F)c43)C[C@H]12
4351,O=C1NN=C2CCN(C(=O)[C@H]3CSc4cccc(F)c43)C[C@H]12
4352,O=C1NN=C2CCN(C(=O)[C@@H]3CSc4cccc(F)c43)C[C@@H]12
4353,O=C1NN=C2CCN(C(=O)[C@H]3CSc4cccc(F)c43)C[C@@H]12
4354,CNC(=O)[C@@H]1CCCN(C(=O)Cc2ccccc2SCCl)C1
4355,CNC(=O)[C@H]1CCCN(C(=O)Cc2ccccc2SCCl)C1
4356,C[C@@H]1[C@H](C(N)=O)CCCN1C(=O)Cc1ccccc1SCCl
4357,C[C@H]1[C@H](C(N)=O)CCCN1C(=O)Cc1ccccc1SCCl
4358,C[C@@H]1[C@@H](C(N)=O)CCCN1C(=O)Cc1ccccc1SCCl
4359,C[C@H]1[C@@H](C(N)=O)CCCN1C(=O)Cc1ccccc1SCCl
4360,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@@H]1O
4361,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@@H]1O
4362,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@H]1O
4363,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@H]1O
4364,C[C@@H]1CCN(C(=O)Cc2ccccc2SCCl)C[C@@H]1C(N)=O
4365,C[C@H]1CCN(C(=O)Cc2ccccc2SCCl)C[C@@H]1C(N)=O
4366,C[C@@H]1CCN(C(=O)Cc2ccccc2SCCl)C[C@H]1C(N)=O
4367,C[C@H]1CCN(C(=O)Cc2ccccc2SCCl)C[C@H]1C(N)=O
4368,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)CCC1=O
4369,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)CCC1=O
4370,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@@H]1F
4371,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@@H]1F
4372,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@H]1F
4373,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)CC[C@H]1F
4374,NC(=O)[C@]1(F)CCCN(C(=O)Cc2ccccc2SCCl)C1
4375,NC(=O)[C@@]1(F)CCCN(C(=O)Cc2ccccc2SCCl)C1
4376,C[C@@H]1CC[C@H](C(N)=O)CN1C(=O)Cc1ccccc1SCCl
4377,C[C@H]1CC[C@H](C(N)=O)CN1C(=O)Cc1ccccc1SCCl
4378,C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)Cc1ccccc1SCCl
4379,C[C@H]1CC[C@@H](C(N)=O)CN1C(=O)Cc1ccccc1SCCl
4380,NC(=O)[C@@H]1CCCN(NC(=O)Cc2ccccc2SCCl)C1
4381,NC(=O)[C@H]1CCCN(NC(=O)Cc2ccccc2SCCl)C1
4382,C[C@@H]1C[C@H](C(N)=O)CN(C(=O)Cc2ccccc2SCCl)C1
4383,C[C@H]1C[C@H](C(N)=O)CN(C(=O)Cc2ccccc2SCCl)C1
4384,C[C@@H]1C[C@@H](C(N)=O)CN(C(=O)Cc2ccccc2SCCl)C1
4385,C[C@H]1C[C@@H](C(N)=O)CN(C(=O)Cc2ccccc2SCCl)C1
4386,O=C1NC[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)C[C@H]12
4387,O=C1NC[C@H]2CCN(C(=O)Cc3ccccc3SCCl)C[C@H]12
4388,O=C1NC[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)C[C@@H]12
4389,O=C1NC[C@H]2CCN(C(=O)Cc3ccccc3SCCl)C[C@@H]12
4390,O=C(Cc1ccccc1SCCl)N1CCC[C@]2(CNC2=O)C1
4391,O=C(Cc1ccccc1SCCl)N1CCC[C@@]2(CNC2=O)C1
4392,C[C@]12CN(C(=O)Cc3ccccc3SCCl)C[C@]1(C(N)=O)C2
4393,C[C@@]12CN(C(=O)Cc3ccccc3SCCl)C[C@]1(C(N)=O)C2
4394,C[C@]12CN(C(=O)Cc3ccccc3SCCl)C[C@@]1(C(N)=O)C2
4395,C[C@@]12CN(C(=O)Cc3ccccc3SCCl)C[C@@]1(C(N)=O)C2
4396,CNC(=O)[C@]12C[C@@H]1CN(C(=O)Cc1ccccc1SCCl)C2
4397,CNC(=O)[C@@]12C[C@@H]1CN(C(=O)Cc1ccccc1SCCl)C2
4398,CNC(=O)[C@]12C[C@H]1CN(C(=O)Cc1ccccc1SCCl)C2
4399,CNC(=O)[C@@]12C[C@H]1CN(C(=O)Cc1ccccc1SCCl)C2
4400,O=C(Cc1ccccc1SCCl)N1C[C@@H]2C[C@]2(C(=O)NO)C1
4401,O=C(Cc1ccccc1SCCl)N1C[C@H]2C[C@]2(C(=O)NO)C1
4402,O=C(Cc1ccccc1SCCl)N1C[C@@H]2C[C@@]2(C(=O)NO)C1
4403,O=C(Cc1ccccc1SCCl)N1C[C@H]2C[C@@]2(C(=O)NO)C1
4404,NC(=O)[C@]12CN(C(=O)Cc3ccccc3SCCl)C[C@H](C1)C2
4405,NC(=O)[C@]12CN(C(=O)Cc3ccccc3SCCl)C[C@@H](C1)C2
4406,NC(=O)[C@@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2SCCl)C1
4407,NC(=O)[C@H]1C[C@@H]2C[C@@H]2N(C(=O)Cc2ccccc2SCCl)C1
4408,NC(=O)[C@@H]1C[C@H]2C[C@@H]2N(C(=O)Cc2ccccc2SCCl)C1
4409,NC(=O)[C@H]1C[C@H]2C[C@@H]2N(C(=O)Cc2ccccc2SCCl)C1
4410,NC(=O)[C@@H]1C[C@@H]2C[C@H]2N(C(=O)Cc2ccccc2SCCl)C1
4411,NC(=O)[C@H]1C[C@@H]2C[C@H]2N(C(=O)Cc2ccccc2SCCl)C1
4412,NC(=O)[C@@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2SCCl)C1
4413,NC(=O)[C@H]1C[C@H]2C[C@H]2N(C(=O)Cc2ccccc2SCCl)C1
4414,O=C1NC[C@@H]2CC[C@@H]1CN2C(=O)Cc1ccccc1SCCl
4415,O=C1NC[C@H]2CC[C@@H]1CN2C(=O)Cc1ccccc1SCCl
4416,O=C1NC[C@@H]2CC[C@H]1CN2C(=O)Cc1ccccc1SCCl
4417,O=C1NC[C@H]2CC[C@H]1CN2C(=O)Cc1ccccc1SCCl
4418,NC(=O)[C@]12C[C@@H]1CCN(C(=O)Cc1ccccc1SCCl)C2
4419,NC(=O)[C@@]12C[C@@H]1CCN(C(=O)Cc1ccccc1SCCl)C2
4420,NC(=O)[C@]12C[C@H]1CCN(C(=O)Cc1ccccc1SCCl)C2
4421,NC(=O)[C@@]12C[C@H]1CCN(C(=O)Cc1ccccc1SCCl)C2
4422,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)[C@H]2C[C@H]1C2
4423,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)[C@H]2C[C@H]1C2
4424,NC(=O)[C@@H]1CN(C(=O)Cc2ccccc2SCCl)[C@H]2C[C@@H]1C2
4425,NC(=O)[C@H]1CN(C(=O)Cc2ccccc2SCCl)[C@H]2C[C@@H]1C2
4426,NC(=O)[C@]12CC[C@H](C1)N(C(=O)Cc1ccccc1SCCl)C2
4427,NC(=O)[C@@]12CC[C@H](C1)N(C(=O)Cc1ccccc1SCCl)C2
4428,NC(=O)[C@]12CC[C@@H](C1)N(C(=O)Cc1ccccc1SCCl)C2
4429,NC(=O)[C@@]12CC[C@@H](C1)N(C(=O)Cc1ccccc1SCCl)C2
4430,NC(=O)[C@@H]1CC(=O)CN(C(=O)Cc2ccccc2SCCl)C1
4431,NC(=O)[C@H]1CC(=O)CN(C(=O)Cc2ccccc2SCCl)C1
4432,O=C(NO)[C@@H]1CCCN(C(=O)Cc2ccccc2SCCl)C1
4433,O=C(NO)[C@H]1CCCN(C(=O)Cc2ccccc2SCCl)C1
4434,NC(=O)[C@]1(O)CCCN(C(=O)Cc2ccccc2SCCl)C1
4435,NC(=O)[C@@]1(O)CCCN(C(=O)Cc2ccccc2SCCl)C1
4436,C[C@]1(C(N)=O)CCCN(C(=O)Cc2ccccc2SCCl)C1
4437,C[C@@]1(C(N)=O)CCCN(C(=O)Cc2ccccc2SCCl)C1
4438,CNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@@H]2C[C@@H]21
4439,CNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@@H]2C[C@H]12
4440,CNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@@H]2C[C@@H]21
4441,CNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@@H]2C[C@H]12
4442,CNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@H]2C[C@H]12
4443,CNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@H]2C[C@H]12
4444,CNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@H]2C[C@H]12
4445,CNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@H]2C[C@H]12
4446,CNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@@H]2C[C@H]21
4447,CNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@@H]2C[C@@H]12
4448,CNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@@H]2C[C@H]21
4449,CNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@@H]2C[C@@H]12
4450,CNC(=O)[C@@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@H]2C[C@@H]12
4451,CNC(=O)[C@H]1CN(C(=O)[C@@H]2CSc3cccc(O)c32)[C@H]2C[C@@H]12
4452,CNC(=O)[C@@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@H]2C[C@@H]12
4453,CNC(=O)[C@H]1CN(C(=O)[C@H]2CSc3cccc(O)c32)[C@H]2C[C@@H]12
4454,CSc1cc(Cl)ccc1CC(=O)N1C[C@H](C(=O)NN)[C@@H]2C[C@@H]21
4455,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H](C(=O)NN)[C@@H]2C[C@@H]21
4456,CSc1cc(Cl)ccc1CC(=O)N1C[C@H](C(=O)NN)[C@H]2C[C@@H]21
4457,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H](C(=O)NN)[C@H]2C[C@@H]21
4458,CSc1cc(Cl)ccc1CC(=O)N1C[C@H](C(=O)NN)[C@@H]2C[C@H]21
4459,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H](C(=O)NN)[C@@H]2C[C@H]21
4460,CSc1cc(Cl)ccc1CC(=O)N1C[C@H](C(=O)NN)[C@H]2C[C@H]21
4461,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H](C(=O)NN)[C@H]2C[C@H]21
4462,CSc1cc(Cl)ccc1CC(=O)NNC(=O)[C@]12CNC[C@@H]1C2
4463,CSc1cc(Cl)ccc1CC(=O)NNC(=O)[C@@]12CNC[C@@H]1C2
4464,CSc1cc(Cl)ccc1CC(=O)NNC(=O)[C@]12CNC[C@H]1C2
4465,CSc1cc(Cl)ccc1CC(=O)NNC(=O)[C@@]12CNC[C@H]1C2
4466,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H]2C[C@]2(C(=O)NN)C1
4467,CSc1cc(Cl)ccc1CC(=O)N1C[C@H]2C[C@]2(C(=O)NN)C1
4468,CSc1cc(Cl)ccc1CC(=O)N1C[C@@H]2C[C@@]2(C(=O)NN)C1
4469,CSc1cc(Cl)ccc1CC(=O)N1C[C@H]2C[C@@]2(C(=O)NN)C1
4470,C[C@@H]1CCN(C(=O)[C@@H]2CSc3cccc(F)c32)C[C@@H]1C(N)=O
4471,C[C@H]1CCN(C(=O)[C@@H]2CSc3cccc(F)c32)C[C@@H]1C(N)=O
4472,C[C@@H]1CCN(C(=O)[C@H]2CSc3cccc(F)c32)C[C@@H]1C(N)=O
4473,C[C@H]1CCN(C(=O)[C@H]2CSc3cccc(F)c32)C[C@@H]1C(N)=O
4474,C[C@@H]1CCN(C(=O)[C@@H]2CSc3cccc(F)c32)C[C@H]1C(N)=O
4475,C[C@H]1CCN(C(=O)[C@@H]2CSc3cccc(F)c32)C[C@H]1C(N)=O
4476,C[C@@H]1CCN(C(=O)[C@H]2CSc3cccc(F)c32)C[C@H]1C(N)=O
4477,C[C@H]1CCN(C(=O)[C@H]2CSc3cccc(F)c32)C[C@H]1C(N)=O
4478,CSc1cc(Cl)ccc1CC(=O)N1C[C@](N)(C(N)=O)[C@@H]2C[C@@H]21
4479,CSc1cc(Cl)ccc1CC(=O)N1C[C@@](N)(C(N)=O)[C@@H]2C[C@@H]21
4480,CSc1cc(Cl)ccc1CC(=O)N1C[C@](N)(C(N)=O)[C@H]2C[C@@H]21
4481,CSc1cc(Cl)ccc1CC(=O)N1C[C@@](N)(C(N)=O)[C@H]2C[C@@H]21
4482,CSc1cc(Cl)ccc1CC(=O)N1C[C@](N)(C(N)=O)[C@@H]2C[C@H]21
4483,CSc1cc(Cl)ccc1CC(=O)N1C[C@@](N)(C(N)=O)[C@@H]2C[C@H]21
4484,CSc1cc(Cl)ccc1CC(=O)N1C[C@](N)(C(N)=O)[C@H]2C[C@H]21
4485,CSc1cc(Cl)ccc1CC(=O)N1C[C@@](N)(C(N)=O)[C@H]2C[C@H]21
4486,NC(=O)[C@]12CCCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]1C2
4487,NC(=O)[C@@]12CCCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]1C2
4488,NC(=O)[C@]12CCCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]1C2
4489,NC(=O)[C@@]12CCCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]1C2
4490,NC(=O)[C@]12CCCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]1C2
4491,NC(=O)[C@@]12CCCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]1C2
4492,NC(=O)[C@]12CCCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]1C2
4493,NC(=O)[C@@]12CCCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]1C2
4494,O=C1NO[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@H]12
4495,O=C1NO[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@H]12
4496,O=C1NO[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@H]12
4497,O=C1NO[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@H]12
4498,O=C1NO[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@@H]12
4499,O=C1NO[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@@H]12
4500,O=C1NO[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@@H]12
4501,O=C1NO[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@@H]12
4502,O=C1NN=C2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@H]12
4503,O=C1NN=C2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@H]12
4504,O=C1NN=C2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)C[C@@H]12
4505,O=C1NN=C2CCN(C(=O)[C@H]3CSc4cccc(O)c43)C[C@@H]12
4506,CN1C(=O)[C@@H]2C[C@@H]1CN(C(=O)[C@@H]1CSc3cccc(O)c31)C2
4507,CN1C(=O)[C@H]2C[C@@H]1CN(C(=O)[C@@H]1CSc3cccc(O)c31)C2
4508,CN1C(=O)[C@@H]2C[C@H]1CN(C(=O)[C@@H]1CSc3cccc(O)c31)C2
4509,CN1C(=O)[C@H]2C[C@H]1CN(C(=O)[C@@H]1CSc3cccc(O)c31)C2
4510,CN1C(=O)[C@@H]2C[C@@H]1CN(C(=O)[C@H]1CSc3cccc(O)c31)C2
4511,CN1C(=O)[C@H]2C[C@@H]1CN(C(=O)[C@H]1CSc3cccc(O)c31)C2
4512,CN1C(=O)[C@@H]2C[C@H]1CN(C(=O)[C@H]1CSc3cccc(O)c31)C2
4513,CN1C(=O)[C@H]2C[C@H]1CN(C(=O)[C@H]1CSc3cccc(O)c31)C2
4514,C[C@]12CCN(C(=O)Cc3ccccc3SCCl)C[C@@H]1C(=O)N2
4515,C[C@@]12CCN(C(=O)Cc3ccccc3SCCl)C[C@@H]1C(=O)N2
4516,C[C@]12CCN(C(=O)Cc3ccccc3SCCl)C[C@H]1C(=O)N2
4517,C[C@@]12CCN(C(=O)Cc3ccccc3SCCl)C[C@H]1C(=O)N2
4518,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]21
4519,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]21
4520,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]21
4521,CNC(=O)[C@H]1[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@@H]21
4522,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]21
4523,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]21
4524,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]21
4525,CNC(=O)[C@H]1[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@@H]21
4526,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]21
4527,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]21
4528,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]21
4529,CNC(=O)[C@H]1[C@H]2CCN(C(=O)[C@@H]3CSc4cccc(O)c43)[C@H]21
4530,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]21
4531,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]21
4532,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]21
4533,CNC(=O)[C@H]1[C@H]2CCN(C(=O)[C@H]3CSc4cccc(O)c43)[C@H]21
4534,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H]2C[C@H](C1)C(=O)N2
4535,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H]2C[C@H](C1)C(=O)N2
4536,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H]2C[C@@H](C1)C(=O)N2
4537,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H]2C[C@@H](C1)C(=O)N2
4538,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H](C(N)=O)[C@@H]2C[C@@H]21
4539,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@@H]21
4540,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H](C(N)=O)[C@H]2C[C@@H]21
4541,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H](C(N)=O)[C@H]2C[C@@H]21
4542,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H](C(N)=O)[C@@H]2C[C@H]21
4543,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H](C(N)=O)[C@@H]2C[C@H]21
4544,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H](C(N)=O)[C@H]2C[C@H]21
4545,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H](C(N)=O)[C@H]2C[C@H]21
4546,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H]2C[C@]2(C(N)=O)C1
4547,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H]2C[C@]2(C(N)=O)C1
4548,CCSc1ccc(Cl)cc1CC(=O)N1C[C@@H]2C[C@@]2(C(N)=O)C1
4549,CCSc1ccc(Cl)cc1CC(=O)N1C[C@H]2C[C@@]2(C(N)=O)C1
4550,CCSc1ccc(Cl)cc1CC(=O)N1CCC[C@H](C(N)=O)C1
4551,CCSc1ccc(Cl)cc1CC(=O)N1CCC[C@@H](C(N)=O)C1
4552,C[C@]1(C(N)=O)CCCN(C(=O)[C@@H]2CSc3cccc(O)c32)C1
4553,C[C@@]1(C(N)=O)CCCN(C(=O)[C@@H]2CSc3cccc(O)c32)C1
4554,C[C@]1(C(N)=O)CCCN(C(=O)[C@H]2CSc3cccc(O)c32)C1
4555,C[C@@]1(C(N)=O)CCCN(C(=O)[C@H]2CSc3cccc(O)c32)C1
4556,CC[C@H](C(=O)N1C[C@@H]2C[C@H](C1)C(=O)N2)c1ccccc1SC
4557,CC[C@@H](C(=O)N1C[C@@H]2C[C@H](C1)C(=O)N2)c1ccccc1SC
4558,CC[C@H](C(=O)N1C[C@H]2C[C@H](C1)C(=O)N2)c1ccccc1SC
4559,CC[C@@H](C(=O)N1C[C@H]2C[C@H](C1)C(=O)N2)c1ccccc1SC
4560,CC[C@H](C(=O)N1C[C@@H]2C[C@@H](C1)C(=O)N2)c1ccccc1SC
4561,CC[C@@H](C(=O)N1C[C@@H]2C[C@@H](C1)C(=O)N2)c1ccccc1SC
4562,CC[C@H](C(=O)N1C[C@H]2C[C@@H](C1)C(=O)N2)c1ccccc1SC
4563,CC[C@@H](C(=O)N1C[C@H]2C[C@@H](C1)C(=O)N2)c1ccccc1SC
4564,CC[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1ccccc1SC
4565,CC[C@@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1ccccc1SC
4566,CC[C@H](C(=O)N1CCC[C@@H](C(N)=O)C1)c1ccccc1SC
4567,CC[C@@H](C(=O)N1CCC[C@@H](C(N)=O)C1)c1ccccc1SC
4568,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@@H]2C[C@@H]21
4569,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@@H]2C[C@@H]21
4570,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@@H]2C[C@@H]21
4571,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@@H]2C[C@@H]21
4572,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@H]2C[C@@H]21
4573,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@H]2C[C@@H]21
4574,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@H]2C[C@@H]21
4575,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@H]2C[C@@H]21
4576,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@@H]2C[C@H]21
4577,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@@H]2C[C@H]21
4578,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@@H]2C[C@H]21
4579,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@@H]2C[C@H]21
4580,NC(=O)[C@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@H]2C[C@H]21
4581,NC(=O)[C@@]1(N)CN(C(=O)[C@@H]2CSc3cccc(F)c32)[C@H]2C[C@H]21
4582,NC(=O)[C@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@H]2C[C@H]21
4583,NC(=O)[C@@]1(N)CN(C(=O)[C@H]2CSc3cccc(F)c32)[C@H]2C[C@H]21
4584,NC(=O)[C@]1(O)CCCN(C(=O)[C@@H]2CSc3cccc(O)c32)C1
4585,NC(=O)[C@@]1(O)CCCN(C(=O)[C@@H]2CSc3cccc(O)c32)C1
4586,NC(=O)[C@]1(O)CCCN(C(=O)[C@H]2CSc3cccc(O)c32)C1
4587,NC(=O)[C@@]1(O)CCCN(C(=O)[C@H]2CSc3cccc(O)c32)C1
4588,NC(=O)[C@@H]1C[C@H](O)CN(C(=O)Cc2ccccc2SCCl)C1
4589,NC(=O)[C@H]1C[C@H](O)CN(C(=O)Cc2ccccc2SCCl)C1
4590,NC(=O)[C@@H]1C[C@@H](O)CN(C(=O)Cc2ccccc2SCCl)C1
4591,NC(=O)[C@H]1C[C@@H](O)CN(C(=O)Cc2ccccc2SCCl)C1
4592,CCSc1ccc(Cl)cc1CC(=O)N1CCC[C@H](C(N)=O)C1
4593,CCSc1ccc(Cl)cc1CC(=O)N1CCC[C@@H](C(N)=O)C1
4594,O=C1NC[C@@H]2[C@@H]1CCCN2C(=O)Cc1ccccc1SCCl
4595,O=C1NC[C@H]2[C@@H]1CCCN2C(=O)Cc1ccccc1SCCl
4596,O=C1NC[C@@H]2[C@H]1CCCN2C(=O)Cc1ccccc1SCCl
4597,O=C1NC[C@H]2[C@H]1CCCN2C(=O)Cc1ccccc1SCCl
4598,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@@H]21
4599,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@@H]21
4600,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@@H]21
4601,CNC(=O)[C@H]1[C@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@@H]21
4602,CNC(=O)[C@@H]1[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@H]21
4603,CNC(=O)[C@H]1[C@@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@H]21
4604,CNC(=O)[C@@H]1[C@H]2CCN(C(=O)Cc3ccccc3SCCl)[C@H]21
